"","WEATHER_CONDITION","CRASH_HOUR","LATITUDE","LONGITUDE"
"8721","RAIN",9,41.750388107,-87.669438517
"8722","SNOW",3,41.851255512,-87.71513423
"8723","CLEAR",14,41.81063739,-87.601868848
"8724","CLEAR",18,41.924973868,-87.668286492
"8725","CLEAR",18,41.725051915,-87.643551778
"8726","CLEAR",18,41.995617717,-87.787643061
"8727","CLEAR",3,41.976202457,-87.699082585
"8728","CLEAR",7,41.903421921,-87.631578221
"8729","CLEAR",16,41.777436085,-87.742113582
"8730","CLEAR",19,41.965599241,-87.684099474
"8731","CLEAR",13,41.852151199,-87.670074602
"8732","CLEAR",19,41.995838412,-87.716004607
"8733","CLEAR",22,41.929881642,-87.736626804
"8734","CLEAR",18,41.783019788,-87.683805463
"8735","CLEAR",21,41.88363584,-87.772052642
"8736","CLEAR",2,41.777817403,-87.77952942
"8737","CLEAR",19,41.892723598,-87.765165914
"8738","CLEAR",18,41.776984178,-87.761538493
"8739","RAIN",8,41.94067066,-87.721262464
"8740","CLEAR",16,41.751339705,-87.585632266
"8741","CLEAR",13,41.790365088,-87.65836054
"8742","CLOUDY/OVERCAST",9,41.925546802,-87.688741193
"8743","RAIN",17,41.943345885,-87.816859278
"8744","CLEAR",5,41.889867745,-87.701419705
"8745","CLEAR",16,41.96048278,-87.727667612
"8746","CLEAR",13,41.9408919,-87.727383554
"8747","CLEAR",22,41.758609006,-87.595721361
"8748","SNOW",23,41.672207618,-87.644218743
"8749","CLEAR",9,41.724829062,-87.682038672
"8750","CLEAR",8,41.850315692,-87.675935971
"8751","CLEAR",19,41.953487191,-87.732459136
"8752","CLEAR",16,41.692263123,-87.642522688
"8753","CLEAR",18,41.822768023,-87.68981696
"8754","CLEAR",16,41.903022486,-87.680575885
"8755","CLEAR",12,41.977286271,-87.689057609
"8756","CLEAR",16,41.760140375,-87.615308772
"8757","CLEAR",17,41.795105937,-87.587709412
"8758","RAIN",17,41.769294357,-87.625744283
"8759","CLEAR",16,41.692872319,-87.662640432
"8760","CLEAR",14,41.891236396,-87.647765119
"8761","CLEAR",18,41.803604719,-87.728506359
"8762","CLEAR",5,41.742471438,-87.702344383
"8763","CLEAR",2,41.873272095,-87.695937235
"8764","SNOW",15,41.651503026,-87.527617648
"8765","CLEAR",7,41.975985742,-87.674765932
"8766","RAIN",18,41.750451293,-87.663294575
"8767","CLEAR",12,41.989074683,-87.670074805
"8768","CLEAR",12,41.891064178,-87.622917925
"8769","CLEAR",19,41.812337096,-87.701813482
"8770","CLEAR",7,41.787915483,-87.596293906
"8771","CLEAR",17,41.976518712,-87.708848357
"8772","CLEAR",19,41.852773715,-87.623952413
"8773","CLEAR",6,41.920703464,-87.748526489
"8774","CLEAR",16,41.90959743,-87.626312214
"8775","CLEAR",17,41.832017164,-87.704820918
"8776","CLEAR",0,41.867132121,-87.640644675
"8777","CLOUDY/OVERCAST",13,41.706215696,-87.634530752
"8778","CLEAR",14,41.938620891,-87.754362214
"8779","CLEAR",12,41.852737088,-87.632369614
"8780","CLEAR",12,41.779572909,-87.715544314
"8781","CLEAR",9,41.894814669,-87.625394564
"8782","CLEAR",12,41.823356348,-87.646068503
"8783","CLEAR",19,41.844409748,-87.720835125
"8784","SNOW",8,41.780253861,-87.625224286
"8785","CLEAR",4,41.831574253,-87.704814716
"8786","CLEAR",15,41.872853785,-87.709198094
"8787","CLEAR",13,41.704472825,-87.535431006
"8788","CLEAR",14,41.659368495,-87.597546138
"8789","CLEAR",1,41.96536159,-87.6655912
"8790","CLEAR",19,41.983574222,-87.656570785
"8791","CLEAR",9,41.747846437,-87.552674557
"8792","CLEAR",20,41.735963647,-87.643681724
"8793","CLEAR",12,41.76461562,-87.681521322
"8794","CLEAR",12,41.738088356,-87.577099986
"8795","CLEAR",15,41.997689,-87.698494489
"8796","CLEAR",13,41.753092774,-87.598104051
"8797","RAIN",21,41.808469737,-87.684573399
"8798","CLEAR",22,42.003890262,-87.660680956
"8799","CLEAR",1,41.98588265,-87.798816696
"8800","CLEAR",20,41.884434965,-87.652165547
"8801","CLEAR",6,41.730794093,-87.636029857
"8802","OTHER",0,41.722359957,-87.575288489
"8803","CLEAR",11,41.9237393,-87.791348979
"8804","RAIN",16,41.768513523,-87.659001799
"8805","CLEAR",18,41.793348924,-87.708602264
"8806","CLEAR",10,41.998298228,-87.660611661
"8807","CLEAR",22,41.808047272,-87.704118822
"8808","CLEAR",19,41.880803284,-87.627577035
"8809","CLEAR",18,41.785643324,-87.741485778
"8810","CLEAR",11,41.925262085,-87.668090553
"8811","RAIN",13,41.912706665,-87.771427811
"8812","CLEAR",14,41.753476892,-87.704961135
"8813","CLOUDY/OVERCAST",9,41.885089456,-87.638405594
"8814","CLEAR",20,41.970210731,-87.688811596
"8815","CLEAR",15,41.71097418,-87.660518762
"8816","CLEAR",8,41.764465908,-87.691947961
"8817","CLEAR",17,41.869855597,-87.640270308
"8818","CLEAR",17,41.911047107,-87.647070285
"8819","CLEAR",16,41.774129543,-87.615624338
"8820","CLEAR",21,41.760564646,-87.578129138
"8821","CLEAR",16,41.975384609,-87.806948983
"8822","RAIN",22,41.795297318,-87.587822555
"8823","CLEAR",14,41.895314759,-87.720199842
"8824","CLEAR",13,41.86714316,-87.639293174
"8825","SNOW",14,41.93868914,-87.749060907
"8826","CLEAR",12,41.946740032,-87.707875489
"8827","CLEAR",14,41.706807862,-87.642771373
"8828","CLEAR",16,41.76242214,-87.571151731
"8829","CLEAR",10,41.952632721,-87.796331458
"8830","CLEAR",3,41.947202225,-87.656687756
"8831","CLEAR",12,41.895675497,-87.636194326
"8832","CLEAR",16,41.996182662,-87.670360725
"8833","CLEAR",14,41.834105091,-87.645115839
"8834","CLEAR",11,41.758228392,-87.620071464
"8835","CLEAR",22,41.763122972,-87.674849576
"8836","RAIN",3,41.785578728,-87.712789359
"8837","CLEAR",16,41.882857295,-87.690312414
"8838","CLEAR",13,41.773471536,-87.722773723
"8839","CLEAR",9,41.730129094,-87.64330553
"8840","CLEAR",10,41.928988559,-87.707500347
"8841","CLEAR",16,41.750918138,-87.624690123
"8842","CLEAR",21,41.927237027,-87.774763113
"8843","CLEAR",22,41.732001764,-87.649740086
"8844","CLEAR",19,41.979428255,-87.659805855
"8845","CLEAR",16,41.69143478,-87.668520394
"8846","RAIN",18,41.782212879,-87.613190469
"8847","CLEAR",13,41.769232045,-87.618718234
"8848","CLEAR",15,41.780678471,-87.717175952
"8849","CLEAR",9,41.919866612,-87.689341521
"8850","CLEAR",17,41.915249214,-87.805829674
"8851","CLEAR",11,41.797118923,-87.703804926
"8852","CLEAR",12,41.809505195,-87.704176774
"8853","CLEAR",11,41.767328201,-87.664002427
"8854","CLEAR",8,41.910273976,-87.701722049
"8855","CLEAR",8,41.89390062,-87.656803436
"8856","CLEAR",16,41.883270952,-87.742586309
"8857","CLEAR",6,41.697184691,-87.623382561
"8858","CLEAR",18,41.857564071,-87.639078911
"8859","CLEAR",16,41.910363233,-87.677702539
"8860","CLEAR",19,41.867596189,-87.62055701
"8861","CLEAR",12,41.766460792,-87.613009031
"8862","CLEAR",16,41.908430809,-87.65101759
"8863","CLEAR",15,41.736526636,-87.605812683
"8864","CLEAR",13,41.749723972,-87.702539572
"8865","CLEAR",16,41.766287335,-87.582586321
"8866","CLEAR",13,41.945371554,-87.807147926
"8867","CLEAR",15,41.9348492,-87.697846718
"8868","CLEAR",16,41.933656152,-87.653747549
"8869","CLEAR",18,41.940740836,-87.727084189
"8870","CLEAR",18,41.775102761,-87.588984961
"8871","CLEAR",16,41.890624285,-87.682302022
"8872","CLEAR",15,41.802449563,-87.599090417
"8873","RAIN",22,41.939581067,-87.686733285
"8874","FOG/SMOKE/HAZE",10,41.900958919,-87.619928174
"8875","CLEAR",16,41.919756995,-87.804754572
"8876","CLEAR",7,41.859003526,-87.617130794
"8877","CLEAR",18,41.97388857,-87.768663069
"8878","CLEAR",15,41.777772079,-87.702962388
"8879","CLEAR",14,41.993543217,-87.784434742
"8880","CLEAR",9,41.87653646,-87.648989965
"8881","CLEAR",16,41.997287945,-87.718372073
"8882","CLEAR",15,41.930110626,-87.785823503
"8883","CLEAR",10,41.947054614,-87.658067097
"8884","RAIN",21,41.975778246,-87.778242621
"8885","CLEAR",11,42.015817952,-87.67045298
"8886","CLEAR",12,41.97553426,-87.806911864
"8887","CLEAR",17,41.816363422,-87.645878813
"8888","CLEAR",13,41.777184936,-87.800823309
"8889","CLEAR",9,41.936006546,-87.668381758
"8890","SNOW",20,41.997935815,-87.709204412
"8891","RAIN",12,41.857340025,-87.685655759
"8892","RAIN",16,41.878310135,-87.617575903
"8893","CLEAR",12,41.953100729,-87.764656926
"8894","CLEAR",11,41.811835854,-87.69323749
"8895","CLEAR",7,41.786533454,-87.67424315
"8896","CLEAR",15,41.88188834,-87.647321094
"8897","CLEAR",8,41.753820226,-87.641535792
"8898","CLEAR",22,41.898741738,-87.750853371
"8899","CLEAR",23,42.012283159,-87.695108466
"8900","CLEAR",20,41.951380924,-87.678529788
"8901","CLEAR",14,41.902179544,-87.752036447
"8902","CLEAR",16,41.864521194,-87.6393041
"8903","CLEAR",21,41.946087541,-87.74691498
"8904","CLEAR",11,41.929206221,-87.647438967
"8905","CLEAR",15,41.807668163,-87.732299
"8906","CLEAR",6,41.976463063,-87.656566023
"8907","CLEAR",9,41.96102838,-87.72768339
"8908","CLEAR",10,41.908978921,-87.766009355
"8909","CLEAR",14,41.873844873,-87.66644282
"8910","CLEAR",2,41.830935095,-87.629975305
"8911","CLEAR",17,41.759320113,-87.683252415
"8912","CLEAR",10,41.707847637,-87.580561313
"8913","CLEAR",20,41.996811809,-87.787546685
"8914","CLEAR",16,41.744265726,-87.58918331
"8915","RAIN",8,41.807398009,-87.621308006
"8916","CLEAR",11,41.739483952,-87.653584104
"8917","CLEAR",12,41.895966547,-87.667141595
"8918","CLEAR",18,41.889656486,-87.628143502
"8919","CLEAR",17,41.823281181,-87.724203782
"8920","CLEAR",22,41.864177756,-87.625791752
"8921","CLEAR",21,41.930871603,-87.805663343
"8922","FREEZING RAIN/DRIZZLE",2,41.900958919,-87.619928174
"8923","CLEAR",12,41.885023682,-87.676887457
"8924","CLEAR",7,41.789764278,-87.58551735
"8925","CLOUDY/OVERCAST",15,41.838412974,-87.62655886
"8926","CLEAR",11,41.889284014,-87.626548548
"8927","CLEAR",18,41.660422811,-87.586391793
"8928","CLEAR",18,41.82309676,-87.685018951
"8929","CLEAR",2,41.776311045,-87.666458057
"8930","CLEAR",15,41.868889711,-87.639098928
"8931","FOG/SMOKE/HAZE",10,41.896503111,-87.637023571
"8932","CLEAR",13,41.871798814,-87.656683426
"8933","CLEAR",14,41.792910883,-87.742077343
"8934","CLEAR",23,41.726591527,-87.661524962
"8935","CLEAR",12,41.799352826,-87.588940051
"8936","CLEAR",9,41.805875923,-87.704057814
"8937","CLEAR",10,41.644905117,-87.615012371
"8938","CLEAR",15,41.933072575,-87.776087232
"8939","CLEAR",5,41.897609066,-87.721411335
"8940","RAIN",10,41.888543181,-87.620404527
"8941","CLEAR",8,41.867287162,-87.645246942
"8942","CLEAR",10,41.801937928,-87.630724318
"8943","CLEAR",13,41.927959806,-87.731922205
"8944","CLEAR",14,41.872200584,-87.715751735
"8945","CLEAR",14,41.798899651,-87.703857998
"8946","SNOW",19,41.75593733,-87.649177065
"8947","CLEAR",7,41.779804193,-87.63470757
"8948","CLEAR",23,41.984231884,-87.697231337
"8949","CLEAR",20,41.946048923,-87.756775711
"8950","CLEAR",11,41.891113882,-87.620199418
"8951","CLEAR",18,41.823356348,-87.646068503
"8952","CLEAR",9,41.710116397,-87.5325565
"8953","CLEAR",8,41.731564801,-87.585040721
"8954","CLEAR",14,41.939531328,-87.693122534
"8955","CLEAR",8,42.018955995,-87.807398106
"8956","CLEAR",17,41.933201367,-87.727164495
"8957","CLEAR",18,41.770290264,-87.722401324
"8958","CLEAR",14,41.798006185,-87.589204412
"8959","RAIN",9,41.953966324,-87.836838525
"8960","CLEAR",8,41.903320433,-87.661706368
"8961","CLEAR",16,41.691793864,-87.689618271
"8962","CLEAR",18,42.019068899,-87.690032057
"8963","CLEAR",19,41.976720579,-87.64952741
"8964","CLEAR",16,41.738387176,-87.651124214
"8965","CLEAR",23,41.994467187,-87.658283097
"8966","CLEAR",16,41.874476669,-87.651889105
"8967","CLEAR",16,41.843424794,-87.653998661
"8968","CLEAR",0,41.722243815,-87.584969118
"8969","CLEAR",16,41.891621161,-87.624253929
"8970","CLEAR",8,41.718400752,-87.620660691
"8971","CLEAR",11,41.968628574,-87.693651936
"8972","CLEAR",11,41.736601558,-87.6049681
"8973","CLEAR",14,41.986378964,-87.689682058
"8974","CLEAR",12,41.737063945,-87.568962202
"8975","CLEAR",11,41.895841973,-87.654818972
"8976","CLEAR",16,41.760436921,-87.557212437
"8977","CLEAR",22,41.922332286,-87.691979639
"8978","CLEAR",15,41.880696326,-87.625284401
"8979","CLEAR",17,41.874600494,-87.685169744
"8980","CLEAR",15,41.866951466,-87.656826798
"8981","CLEAR",18,41.778242234,-87.644895678
"8982","OTHER",0,41.771935246,-87.676201104
"8983","CLOUDY/OVERCAST",16,41.721758275,-87.662548609
"8984","RAIN",8,41.778749425,-87.724130258
"8985","CLEAR",16,41.881671576,-87.715938208
"8986","RAIN",0,41.68897507,-87.630442524
"8987","SNOW",7,41.98647399,-87.770886067
"8988","CLEAR",20,41.793367041,-87.707374372
"8989","RAIN",18,41.735946385,-87.645059946
"8990","CLEAR",9,41.937149087,-87.663146567
"8991","CLEAR",16,41.735764261,-87.672798199
"8992","CLEAR",8,41.926924806,-87.792751048
"8993","CLEAR",18,41.822908744,-87.623049995
"8994","CLEAR",18,41.692005864,-87.663249514
"8995","CLEAR",15,41.876709998,-87.65192768
"8996","CLEAR",13,41.807711284,-87.744316788
"8997","CLEAR",11,41.787830279,-87.603745459
"8998","CLOUDY/OVERCAST",16,41.735635329,-87.682650343
"8999","CLEAR",14,41.965653889,-87.669211165
"9000","CLOUDY/OVERCAST",15,41.81237471,-87.723608404
"9001","CLEAR",13,41.798558278,-87.743071866
"9002","CLEAR",13,41.891780508,-87.774138867
"9003","CLEAR",22,41.84423185,-87.717747705
"9004","CLOUDY/OVERCAST",16,41.857460552,-87.644947249
"9005","CLEAR",17,41.926907345,-87.785421809
"9006","CLEAR",15,41.764505747,-87.702331779
"9007","CLEAR",14,41.874228689,-87.671624675
"9008","CLEAR",8,42.011718336,-87.810715675
"9009","CLOUDY/OVERCAST",10,41.86031018,-87.659247822
"9010","RAIN",19,41.736006565,-87.645341819
"9011","RAIN",12,41.808713319,-87.665035903
"9012","CLEAR",19,41.657230461,-87.543659527
"9013","RAIN",13,41.703945803,-87.720096861
"9014","SNOW",21,41.877580248,-87.69309738
"9015","CLEAR",18,41.931686346,-87.726679259
"9016","CLEAR",8,41.975624112,-87.729844562
"9017","CLEAR",15,41.84422716,-87.729560643
"9018","CLEAR",11,41.772782743,-87.699466518
"9019","RAIN",2,41.836260325,-87.63269137
"9020","CLEAR",16,41.830922442,-87.631650518
"9021","CLEAR",14,41.921867685,-87.637693828
"9022","CLEAR",15,41.929046147,-87.642691439
"9023","CLEAR",11,41.931085011,-87.786538924
"9024","CLEAR",9,41.962358262,-87.722820649
"9025","CLEAR",11,41.923581587,-87.666928383
"9026","RAIN",7,41.76423748,-87.663612042
"9027","CLEAR",1,41.917845025,-87.77536612
"9028","RAIN",5,41.873418095,-87.72555861
"9029","CLEAR",5,41.944802727,-87.830860951
"9030","CLEAR",16,41.908485295,-87.697162301
"9031","RAIN",13,41.722363976,-87.57489877
"9032","CLEAR",16,41.953646652,-87.718484905
"9033","SNOW",19,41.742989421,-87.677893633
"9034","CLEAR",16,42.009206009,-87.709076308
"9035","CLEAR",11,41.744689492,-87.540566483
"9036","CLEAR",13,41.978000134,-87.836742484
"9037","SNOW",11,41.96848269,-87.691408906
"9038","CLEAR",9,41.986677942,-87.660013765
"9039","CLEAR",1,41.845121608,-87.680700059
"9040","RAIN",6,41.822887094,-87.684984771
"9041","RAIN",8,41.879109939,-87.632430428
"9042","CLEAR",16,41.824489781,-87.685006103
"9043","CLOUDY/OVERCAST",15,41.743873821,-87.605176161
"9044","CLEAR",12,41.87988544,-87.629211595
"9045","CLEAR",3,41.765388409,-87.63950145
"9046","CLOUDY/OVERCAST",15,41.674623051,-87.636843447
"9047","CLEAR",2,41.775741568,-87.662827602
"9048","CLEAR",15,41.88598851,-87.745331511
"9049","CLEAR",20,41.892748209,-87.614686796
"9050","CLEAR",14,41.860267919,-87.666362356
"9051","CLEAR",17,41.900539214,-87.627251239
"9052","CLEAR",9,41.980203959,-87.787934756
"9053","CLOUDY/OVERCAST",5,41.761203325,-87.615041042
"9054","CLEAR",8,41.800331824,-87.733008913
"9055","CLEAR",16,41.76828206,-87.679735156
"9056","CLEAR",13,41.73682151,-87.584394688
"9057","RAIN",9,41.983376765,-87.713911659
"9058","CLEAR",9,41.870001839,-87.669136635
"9059","CLEAR",8,41.902899173,-87.687697547
"9060","FREEZING RAIN/DRIZZLE",12,41.686236597,-87.610757514
"9061","CLEAR",17,41.775927574,-87.665328914
"9062","CLEAR",19,41.754774353,-87.586263001
"9063","CLEAR",17,41.963212207,-87.669150728
"9064","CLEAR",16,41.83999847,-87.644635028
"9065","CLEAR",9,41.954056714,-87.688614472
"9066","CLEAR",15,41.838266603,-87.637699795
"9067","CLEAR",23,41.834964286,-87.684411341
"9068","CLEAR",15,41.95370551,-87.732550981
"9069","CLEAR",10,41.761305471,-87.557705515
"9070","CLEAR",15,41.93238407,-87.678953076
"9071","CLEAR",15,41.738435862,-87.663279358
"9072","CLEAR",7,41.948738387,-87.712923545
"9073","SNOW",13,41.765111907,-87.604717322
"9074","CLEAR",15,41.706971393,-87.646629505
"9075","CLEAR",16,41.990336639,-87.707534415
"9076","CLEAR",5,41.779226921,-87.674052731
"9077","CLEAR",5,41.788153226,-87.704688509
"9078","CLEAR",5,41.691732174,-87.681007298
"9079","CLEAR",8,41.691756847,-87.536637399
"9080","CLEAR",19,41.690870316,-87.667506238
"9081","CLEAR",16,41.691887357,-87.680970726
"9082","CLEAR",21,41.736384745,-87.625290929
"9083","CLEAR",11,41.971516441,-87.659885636
"9084","SNOW",14,41.895397555,-87.655765237
"9085","CLEAR",12,41.894568648,-87.647861226
"9086","CLEAR",21,41.925951321,-87.668026227
"9087","CLEAR",8,41.712270616,-87.601075387
"9088","CLOUDY/OVERCAST",21,41.757809737,-87.627846504
"9089","CLEAR",14,41.90351744,-87.662691034
"9090","CLEAR",6,41.898433136,-87.755834141
"9091","SNOW",14,41.91346823,-87.655032205
"9092","SNOW",18,41.879153727,-87.763935375
"9093","CLEAR",0,41.911224556,-87.626482572
"9094","CLEAR",16,41.907661506,-87.729866668
"9095","CLEAR",12,41.653291706,-87.53852307
"9096","CLEAR",11,41.880554245,-87.647470406
"9097","CLEAR",14,41.736334713,-87.628645222
"9098","CLEAR",20,41.795805915,-87.76246439
"9099","SNOW",9,41.718774257,-87.642993126
"9100","RAIN",2,41.990687121,-87.672755278
"9101","CLEAR",12,41.743805028,-87.625782179
"9102","CLEAR",8,41.940442903,-87.638633539
"9103","CLEAR",15,41.88037679,-87.732870044
"9104","CLEAR",0,41.976778953,-87.650163545
"9105","RAIN",7,41.816761222,-87.743538329
"9106","CLEAR",11,41.985594894,-87.653542184
"9107","CLEAR",0,41.837468785,-87.695178072
"9108","CLEAR",13,41.982736032,-87.660190862
"9109","CLEAR",15,41.766048873,-87.666130225
"9110","CLEAR",3,41.764213179,-87.577440038
"9111","CLEAR",7,41.909168726,-87.792358918
"9112","CLOUDY/OVERCAST",9,41.943244344,-87.76693688
"9113","CLEAR",17,41.917316114,-87.723014189
"9114","CLEAR",22,41.691809033,-87.689822698
"9115","CLEAR",8,41.751020471,-87.615102246
"9116","CLEAR",18,41.954085181,-87.693373602
"9117","CLEAR",11,41.968486523,-87.690846358
"9118","CLEAR",12,41.880718958,-87.735600609
"9119","CLEAR",17,41.802587674,-87.587585666
"9120","RAIN",23,41.896804972,-87.617027423
"9121","CLEAR",23,41.669164033,-87.544350906
"9122","CLEAR",10,41.925355101,-87.732774687
"9123","CLOUDY/OVERCAST",14,41.876622405,-87.745286785
"9124","CLEAR",19,41.854881938,-87.727368735
"9125","SNOW",3,41.885826733,-87.681801277
"9126","CLEAR",12,41.966378213,-87.721825807
"9127","CLEAR",13,41.896473425,-87.635030123
"9128","CLEAR",21,41.996924505,-87.798861897
"9129","CLEAR",14,41.743731531,-87.614589274
"9130","CLEAR",16,42.017267896,-87.708556256
"9131","CLEAR",14,41.899228619,-87.708645946
"9132","CLEAR",11,41.665374269,-87.618617479
"9133","CLEAR",16,41.938683775,-87.766562494
"9134","CLEAR",20,41.774694542,-87.742013301
"9135","CLEAR",1,41.975919167,-87.679674242
"9136","CLEAR",15,41.764185795,-87.586426389
"9137","CLEAR",19,41.869613601,-87.624273014
"9138","CLEAR",8,41.970276885,-87.718367469
"9139","CLEAR",16,41.941716844,-87.647350419
"9140","SNOW",16,41.980203144,-87.802251098
"9141","CLEAR",18,41.796876747,-87.734437356
"9142","CLEAR",17,41.964707195,-87.693619268
"9143","RAIN",15,41.878838237,-87.686517903
"9144","CLEAR",4,41.905438247,-87.647982743
"9145","CLEAR",21,41.840906753,-87.635236543
"9146","CLEAR",20,41.942047279,-87.698051624
"9147","CLEAR",22,41.874342611,-87.719762361
"9148","CLEAR",14,41.910791777,-87.649436574
"9149","CLEAR",19,41.967430875,-87.782581739
"9150","CLEAR",11,41.911251421,-87.636712811
"9151","CLEAR",13,41.894292011,-87.615208864
"9152","CLEAR",23,41.813936369,-87.694524953
"9153","CLEAR",1,41.874594835,-87.718136287
"9154","CLEAR",22,41.877598278,-87.666833916
"9155","CLEAR",11,41.764608912,-87.683387053
"9156","CLEAR",20,41.839134768,-87.662894376
"9157","CLEAR",11,41.778558549,-87.721949575
"9158","CLEAR",8,41.846716957,-87.623369728
"9159","CLEAR",19,41.779705356,-87.683799854
"9160","CLEAR",11,41.893762423,-87.614357107
"9161","CLEAR",16,41.809616885,-87.596978768
"9162","RAIN",17,41.866067987,-87.740053415
"9163","RAIN",18,41.884220892,-87.651867144
"9164","CLEAR",18,41.894968673,-87.629399179
"9165","CLEAR",19,41.967914952,-87.718389469
"9166","CLEAR",15,41.891241691,-87.765400805
"9167","CLOUDY/OVERCAST",8,41.914671675,-87.636399515
"9168","CLEAR",16,41.907305772,-87.774471359
"9169","CLEAR",15,41.788135993,-87.69379146
"9170","CLEAR",17,41.990585629,-87.669869682
