Latitude,Longitude,crime_hour
41.857053594,-87.724209515,21
41.877161446,-87.676536946,19
41.929001403,-87.744049839,3
41.763556474,-87.606752345,1
41.747976736,-87.575266391,2
41.757630995,-87.585708249,10
41.671460496,-87.646572474,16
42.016782242,-87.691695108,0
41.739332692,-87.730082896,16
41.898767916,-87.624116333,17
41.888993854,-87.626934833,22
41.757630995,-87.585708249,4
41.811364344,-87.605834495,23
41.686257318,-87.640974826,12
41.899899017,-87.722557272,10
41.767935419,-87.620177981,20
41.84309923,-87.642762008,16
41.898767916,-87.624116333,17
41.901752666,-87.723832621,19
41.708090424,-87.622418222,1
41.869326623,-87.747557439,20
41.888658426,-87.748890295,0
41.931761455,-87.746604326,1
41.839067353,-87.642669578,3
41.873292286,-87.719744775,2
41.87794002,-87.647759117,4
41.772952517,-87.575258319,22
41.929726823,-87.654753189,17
41.802749244,-87.610050745,23
41.757023415,-87.642981871,22
42.002497295,-87.666875812,14
41.883209085,-87.633223046,13
41.902839872,-87.70608712,14
41.95476825,-87.720717524,8
41.908444923,-87.752236623,19
41.961075806,-87.717381133,17
41.898767916,-87.624116333,20
41.76551076,-87.60507347,22
42.008754884,-87.686694419,15
41.983792742,-87.6649634,19
41.997761078,-87.688052861,11
41.901752666,-87.723832621,18
41.891412551,-87.647934597,18
41.771685949,-87.702102281,8
41.795991039,-87.630542489,20
41.871907915,-87.701792754,23
41.67574971,-87.617752105,1
41.781414696,-87.604328907,10
41.893623014,-87.765347251,23
41.702507214,-87.631590691,10
41.881529075,-87.627755165,23
41.996474222,-87.69594212,15
41.878123916,-87.633208786,14
41.773085006,-87.568335406,2
41.795991039,-87.630542489,15
41.878604157,-87.685096307,21
41.848848115,-87.692906249,0
41.878123916,-87.633208786,3
41.693813813,-87.612187865,4
41.957393849,-87.773255742,2
41.994625892,-87.687330405,8
41.781203314,-87.615649592,11
41.826930728,-87.704524482,15
41.962103044,-87.654751706,19
41.711883395,-87.598474991,20
41.701315071,-87.626931073,12
41.89318177,-87.6345943,3
41.865213688,-87.727590376,10
41.923681903,-87.645171455,15
41.881693864,-87.652323905,13
41.881693864,-87.652323905,13
41.903327101,-87.631427409,14
41.80761384,-87.613385208,20
41.701315071,-87.626931073,11
41.744293397,-87.724686518,7
41.817506771,-87.623054656,16
41.947595933,-87.667668518,17
41.712937101,-87.571902163,14
41.749313977,-87.557700806,12
41.926502726,-87.773375351,1
41.750785006,-87.581661238,16
41.791634704,-87.659665994,9
41.96932197,-87.709722959,17
41.779312393,-87.674255,20
41.819960359,-87.692621859,20
41.855678441,-87.727269243,0
41.853891199,-87.683954755,22
41.896178164,-87.7544084,8
41.898767916,-87.624116333,15
41.898767916,-87.624116333,17
41.940589282,-87.798212907,17
41.924250576,-87.745545036,20
41.936747209,-87.684298326,16
41.867097632,-87.723702988,19
41.766988136,-87.575101271,21
41.858740672,-87.733998407,3
41.863873174,-87.704371893,8
41.871907915,-87.701792754,16
41.757630995,-87.585708249,15
41.758441235,-87.613312008,18
41.890688556,-87.667135847,20
41.890688556,-87.667135847,17
41.877161446,-87.676536946,12
41.98501231,-87.743276137,8
41.781521698,-87.615657041,8
41.863873174,-87.704371893,16
41.745488718,-87.686785206,16
41.817506771,-87.623054656,14
41.791634704,-87.659665994,16
41.817506771,-87.623054656,14
41.806945482,-87.611397351,8
41.989596467,-87.799616093,12
41.860066967,-87.720117178,11
41.994399602,-87.722695625,12
42.018563914,-87.665832222,12
41.894824927,-87.631788635,15
41.834742511,-87.716968357,5
41.772952517,-87.575258319,12
41.877905955,-87.64987086,12
41.989243623,-87.665119726,16
41.744989508,-87.65680092,12
41.767664563,-87.656610393,21
41.730094592,-87.549461987,18
41.964921091,-87.708361279,17
41.87089651,-87.711572749,17
41.734847232,-87.545777045,22
41.941429217,-87.757417575,18
41.733088802,-87.552711915,9
41.898767916,-87.624116333,13
41.99355232,-87.682367785,14
41.996474222,-87.69594212,14
41.752920028,-87.563828953,19
41.969743872,-87.706067346,21
41.779921178,-87.63425236,18
41.881529075,-87.627755165,22
41.793679469,-87.66299636,2
41.986392486,-87.656700734,1
41.974322865,-87.896498947,15
41.919949978,-87.651649056,18
41.731548778,-87.659290351,13
41.652825714,-87.542305524,21
41.898767916,-87.624116333,22
41.93812147,-87.731546628,20
41.855838254,-87.717588081,16
41.908177317,-87.717221298,23
41.914158749,-87.728909702,11
41.908177317,-87.717221298,7
41.891412551,-87.647934597,16
41.976454319,-87.901364605,11
41.795991039,-87.630542489,14
41.898767916,-87.624116333,10
41.734847232,-87.545777045,19
41.751427982,-87.591497227,3
41.711746862,-87.621693049,22
41.883111059,-87.747031272,22
41.897242704,-87.656963111,22
41.9118226,-87.715863635,20
41.872617164,-87.681870666,9
41.976713814,-87.702001359,12
41.724893298,-87.626324854,3
41.798011899,-87.616063534,9
41.881693864,-87.652323905,12
42.018222848,-87.664753861,23
41.679745623,-87.631574466,14
41.985410963,-87.744489921,16
41.738050716,-87.57695132,14
41.785683584,-87.616783969,17
41.911786668,-87.719398283,20
41.897931567,-87.729856137,16
41.898767916,-87.624116333,19
41.817506771,-87.623054656,12
41.877161446,-87.676536946,14
41.964921091,-87.708361279,19
41.89036442,-87.628021535,17
41.943008481,-87.742024215,12
41.964921091,-87.708361279,9
41.81797649,-87.7239343,10
41.779713714,-87.713825573,3
42.008594123,-87.693263908,1
41.796771117,-87.708552732,18
41.868231689,-87.704990026,16
41.862126562,-87.719352273,19
41.869326623,-87.747557439,21
41.899899017,-87.722557272,9
41.978590836,-87.795206432,17
41.869090196,-87.739460343,9
41.989243623,-87.665119726,12
41.819719964,-87.621493041,11
41.929726823,-87.654753189,18
42.00824552,-87.670046374,22
41.902738743,-87.718338869,8
42.008594123,-87.693263908,1
42.008594123,-87.693263908,1
41.881172837,-87.764888338,12
41.916973864,-87.742529152,21
41.969451889,-87.762111096,5
41.892505594,-87.62634522,17
41.675438982,-87.638221005,20
41.759331691,-87.630810679,23
41.748512122,-87.60025615,23
41.749030816,-87.564978447,9
41.736558872,-87.556949319,8
41.898767916,-87.624116333,13
41.756697969,-87.672100483,14
41.888993854,-87.626934833,15
41.757630995,-87.585708249,7
41.744151668,-87.62434741,14
41.798011899,-87.616063534,0
41.806732203,-87.616780544,0
41.880992442,-87.704486793,11
41.823450839,-87.70751196,22
41.989243623,-87.665119726,16
41.709488593,-87.635616613,18
41.885033259,-87.675328909,8
41.989243623,-87.665119726,11
41.743476329,-87.703437639,18
41.905068187,-87.747116959,18
41.810638444,-87.601723416,12
41.993158164,-87.65831019,11
41.791803761,-87.66088535,12
41.878123916,-87.633208786,13
41.898905586,-87.732961817,8
41.888993854,-87.626934833,14
41.989243623,-87.665119726,10
41.730094592,-87.549461987,11
41.87671722,-87.750317319,8
41.767664563,-87.656610393,14
41.782601671,-87.665505994,15
41.999343695,-87.66066924,12
41.802749244,-87.610050745,10
41.969451889,-87.762111096,22
41.803947663,-87.614728298,16
41.878604157,-87.685096307,5
41.783276387,-87.623784561,17
41.787541016,-87.685083134,14
41.904462488,-87.648118305,5
41.867595589,-87.69959933,22
41.975279935,-87.687930482,18
41.878123916,-87.633208786,13
41.878123916,-87.633208786,8
41.711955296,-87.610241778,20
41.709488593,-87.635616613,11
41.906797102,-87.671861659,13
41.898767916,-87.624116333,14
41.898767916,-87.624116333,20
41.898894959,-87.628258256,22
42.005408071,-87.668629888,10
41.765342053,-87.59583457,19
41.79329893,-87.66456619,1
41.888993854,-87.626934833,15
41.754476264,-87.563861673,19
41.951136645,-87.6537321,15
41.860066967,-87.720117178,9
41.806824289,-87.622769196,22
41.895500768,-87.711958567,14
41.795991039,-87.630542489,14
42.018495011,-87.682989305,6
41.768965054,-87.568219399,14
41.885112119,-87.624484053,13
41.893714692,-87.665587505,17
41.811731082,-87.638928321,22
41.877134658,-87.721881801,17
41.76359106,-87.566472526,20
41.898767916,-87.624116333,19
41.945097578,-87.745375642,18
41.891412551,-87.647934597,1
41.854809142,-87.686140515,8
41.91028988,-87.690106536,10
41.898767916,-87.624116333,6
41.883111059,-87.747031272,15
42.016465687,-87.680813065,18
41.911909673,-87.781471652,17
41.896163599,-87.748285612,15
41.907923085,-87.773133642,18
41.888658426,-87.748890295,10
41.721840482,-87.617277592,10
41.871907915,-87.701792754,8
41.867784154,-87.660387059,16
41.924250576,-87.745545036,16
41.795991039,-87.630542489,16
41.894433741,-87.661363513,23
41.917743328,-87.659035732,7
41.888658426,-87.748890295,7
41.797022081,-87.674392638,12
41.795991039,-87.630542489,19
41.898767916,-87.624116333,16
41.966294862,-87.739168811,22
41.885346397,-87.709809466,14
41.803831163,-87.62202471,14
41.944627878,-87.727346499,1
41.9118226,-87.715863635,20
41.792464931,-87.620789905,4
41.800313495,-87.691537641,19
41.667887745,-87.630744337,12
41.898767916,-87.624116333,14
41.853589225,-87.705654583,16
41.866428839,-87.703509785,20
41.759693428,-87.584669047,21
41.746183723,-87.73398737,15
41.798011899,-87.616063534,13
41.757630995,-87.585708249,19
41.795991039,-87.630542489,20
41.751505533,-87.583994603,21
41.77857063,-87.69947203,21
41.875221966,-87.627618921,2
41.697950389,-87.714482743,22
42.020688843,-87.666465068,16
41.934714769,-87.695252724,8
41.880685543,-87.729107748,16
41.763767768,-87.690560416,20
41.659149005,-87.63648229,6
41.92595541,-87.707253464,2
41.784881973,-87.668309319,11
41.795124758,-87.654887713,13
42.006320764,-87.686689635,21
41.699403785,-87.605622083,19
41.714306386,-87.634509672,1
41.733088802,-87.552711915,15
41.91320387,-87.800414653,21
41.931761455,-87.746604326,13
41.988341219,-87.65676102,14
41.773135905,-87.679699898,20
41.896163599,-87.748285612,9
41.925845933,-87.802650254,0
41.691014016,-87.667578189,11
41.898767916,-87.624116333,18
41.92174884,-87.652809416,1
41.863934894,-87.71778941,21
41.974322865,-87.896498947,18
41.751505533,-87.583994603,19
41.757630995,-87.585708249,15
41.757630995,-87.585708249,2
41.898767916,-87.624116333,15
41.800387607,-87.691540569,20
41.88305396,-87.682429336,22
41.659149005,-87.63648229,22
41.944587724,-87.761792754,12
41.738690029,-87.738409918,9
41.87285385,-87.632576028,0
41.795991039,-87.630542489,12
41.888658426,-87.748890295,14
41.7702494,-87.674501744,17
41.714746253,-87.565811794,1
41.662365549,-87.634701939,3
41.868231689,-87.704990026,6
41.728737429,-87.586739412,6
41.797827897,-87.756339623,11
41.990687853,-87.679071661,17
41.732284432,-87.595018491,19
41.893623014,-87.765347251,12
41.795991039,-87.630542489,17
41.901861668,-87.72627803,21
41.89318177,-87.6345943,0
41.898767916,-87.624116333,15
41.870226255,-87.748000824,6
41.898767916,-87.624116333,15
41.807759468,-87.677095939,0
41.779201821,-87.687645566,0
41.922354795,-87.705208889,9
41.86390688,-87.708031716,10
41.878123916,-87.633208786,16
41.934162595,-87.754704504,1
41.738270789,-87.574534168,14
41.817398864,-87.692427281,16
41.79329893,-87.66456619,18
41.918270365,-87.696059568,12
41.947254789,-87.653471904,19
41.89484426,-87.630462495,11
41.823450839,-87.70751196,20
41.681732837,-87.642041028,22
41.757630995,-87.585708249,14
41.866428839,-87.703509785,15
41.89484426,-87.630462495,19
41.793679469,-87.66299636,10
41.871361515,-87.684023954,5
41.763434915,-87.575198088,19
41.894824927,-87.631788635,22
41.850927185,-87.71985579,3
41.93401098,-87.736873864,12
41.757630995,-87.585708249,11
42.000323488,-87.697275972,18
41.970474951,-87.752706495,14
41.867097632,-87.723702988,19
41.968781418,-87.677236652,14
41.760426043,-87.686796556,21
41.97959452,-87.758820763,3
41.88360569,-87.707634031,2
41.896705603,-87.626115246,3
41.881181645,-87.685209798,14
41.868231689,-87.704990026,13
41.819422512,-87.611209533,18
41.869507545,-87.643733495,17
41.691578186,-87.631409259,20
41.82376346,-87.622570927,15
42.010116011,-87.683295437,0
41.936747209,-87.684298326,13
41.867784154,-87.660387059,7
41.862126562,-87.719352273,13
41.762034341,-87.570075766,12
41.973736379,-87.844290113,15
41.898767916,-87.624116333,16
41.898767916,-87.624116333,16
42.002664723,-87.666881423,8
41.859877252,-87.71036164,16
41.77818532,-87.754917233,20
41.783276387,-87.623784561,11
41.856415299,-87.695598494,2
41.986945147,-87.660619547,19
41.808561483,-87.612648334,7
41.714306386,-87.634509672,13
41.884180033,-87.684048419,15
41.891412551,-87.647934597,18
41.73694593,-87.652155221,12
41.859877252,-87.71036164,2
41.877134658,-87.721881801,23
41.786399399,-87.693898477,22
41.866475734,-87.772933914,2
42.011949635,-87.705071438,16
41.894824927,-87.631788635,17
41.757630995,-87.585708249,21
41.902842327,-87.723870012,22
41.767609109,-87.660250983,22
42.002078969,-87.691217408,0
41.883209085,-87.633223046,10
41.8751369,-87.735971224,12
41.733745894,-87.637471792,9
41.894047105,-87.746538265,16
41.757630995,-87.585708249,15
41.756381022,-87.563893896,18
41.749467765,-87.604236059,11
41.916760128,-87.653321693,7
41.781760135,-87.675183218,15
41.843471069,-87.708663794,16
42.007824765,-87.670841822,22
41.794772338,-87.618054279,16
41.727180804,-87.587915057,17
41.867595589,-87.69959933,19
41.944587724,-87.761792754,11
41.943974935,-87.806962321,23
41.885112119,-87.624484053,19
41.777868855,-87.714206288,18
41.67871892,-87.645594797,17
41.867595589,-87.69959933,19
41.711883395,-87.598474991,17
41.880992442,-87.704486793,22
41.805284242,-87.641569077,0
41.817749235,-87.621437827,17
41.883209085,-87.633223046,16
41.898767916,-87.624116333,9
41.888993854,-87.626934833,17
41.77859117,-87.662962869,17
41.768965054,-87.568219399,14
41.798011899,-87.616063534,17
42.015884981,-87.679071052,20
42.007070079,-87.661393635,0
41.757630995,-87.585708249,0
41.949459844,-87.670141501,16
41.929406257,-87.640137772,11
41.898767916,-87.624116333,9
41.891412551,-87.647934597,22
41.906797102,-87.671861659,19
41.75568028,-87.640507739,20
41.773085006,-87.568335406,6
41.891820533,-87.76655687,9
41.877161446,-87.676536946,7
41.89424486,-87.668042826,15
41.718454543,-87.674719692,18
41.829918801,-87.678418073,17
41.982388001,-87.656581304,18
41.911091345,-87.64014493,16
41.896948676,-87.691805152,1
41.976454319,-87.901364605,6
41.701107103,-87.634209514,9
41.705302756,-87.626513888,22
41.949994461,-87.747220162,11
41.888664236,-87.714893113,1
41.898767916,-87.624116333,18
41.928645369,-87.737805821,14
41.728074176,-87.617054509,23
41.861599705,-87.725032735,10
41.925082685,-87.673429301,16
41.898767916,-87.624116333,15
41.881693864,-87.652323905,19
41.786409229,-87.638867968,8
41.744151668,-87.62434741,21
41.766988136,-87.575101271,19
41.7702494,-87.674501744,0
41.847396072,-87.678731657,22
41.876008053,-87.626035048,23
41.781414696,-87.604328907,5
41.774212568,-87.590446533,22
41.89886654,-87.663388707,23
41.994407793,-87.704390543,20
41.79329893,-87.66456619,21
41.748381792,-87.634840172,20
41.919318726,-87.758461528,1
41.704661514,-87.617354711,22
41.876028038,-87.692069498,14
41.734307771,-87.572008853,11
41.888658426,-87.748890295,15
41.901861668,-87.72627803,21
41.756227799,-87.636202785,23
41.89591324,-87.728563877,14
41.884557133,-87.73634987,12
41.89545571,-87.716836713,5
41.788279045,-87.658366396,13
41.867595589,-87.69959933,0
41.779617125,-87.600437276,14
41.973035793,-87.679311188,21
41.765342053,-87.59583457,17
41.777550572,-87.630729195,22
41.908979481,-87.693293809,15
41.860856411,-87.646730207,16
41.780311146,-87.611663179,18
41.734847232,-87.545777045,9
41.91038031,-87.683261288,11
41.898767916,-87.624116333,12
41.678994385,-87.629895077,11
42.006636267,-87.668896734,13
41.764359677,-87.650454124,0
41.773085006,-87.568335406,20
41.869090196,-87.739460343,18
41.767664563,-87.656610393,21
41.677260659,-87.625093036,5
41.784459254,-87.701350014,4
41.839024755,-87.706538219,15
41.898767916,-87.624116333,3
41.757630995,-87.585708249,14
41.762478065,-87.66982359,15
41.898767916,-87.624116333,15
41.89983415,-87.723777401,16
41.903340542,-87.682149861,18
41.880906411,-87.71187231,18
41.895500768,-87.711958567,18
41.906797102,-87.671861659,13
41.950849376,-87.720177894,3
41.807727976,-87.658866528,21
41.716377684,-87.603068161,17
41.994525504,-87.695880634,5
41.871149707,-87.687341534,7
41.967954383,-87.6694202,11
41.880992442,-87.704486793,14
41.747924956,-87.65245693,19
41.987298847,-87.790101249,20
41.728074176,-87.617054509,20
41.747924956,-87.65245693,20
41.920626013,-87.742980487,0
41.831318626,-87.674143745,23
41.781414696,-87.604328907,5
41.990420333,-87.703363054,12
41.75607919,-87.645696767,14
41.900675948,-87.73671034,12
41.877299992,-87.708749389,1
41.888002869,-87.618899217,17
41.812212967,-87.743280078,22
41.898767916,-87.624116333,23
41.80803649,-87.67467225,3
41.887111513,-87.701378616,8
41.868972961,-87.656743524,16
41.952327266,-87.679181047,22
41.868972961,-87.656743524,2
41.829753522,-87.671606031,8
41.773085006,-87.568335406,23
41.969139894,-87.685271336,16
41.877134658,-87.721881801,17
41.757630995,-87.585708249,21
41.779909021,-87.695851141,19
41.737246605,-87.562085194,22
41.89484426,-87.630462495,21
41.899899017,-87.722557272,17
41.754115911,-87.55033154,21
41.906797102,-87.671861659,15
41.757630995,-87.585708249,14
41.989243623,-87.665119726,17
41.932651187,-87.653197025,2
41.916974762,-87.67844362,12
41.773085006,-87.568335406,23
41.654353626,-87.604029006,8
41.781414696,-87.604328907,5
41.815883314,-87.664386312,15
41.691014016,-87.667578189,10
41.99355232,-87.682367785,12
41.877134658,-87.721881801,15
41.750496155,-87.613697642,17
41.816283301,-87.639748568,17
41.909226588,-87.685973208,17
41.986392486,-87.656700734,0
41.891820533,-87.76655687,6
41.758120892,-87.566354398,8
41.893623014,-87.765347251,10
41.881693864,-87.652323905,22
41.858333169,-87.71765959,15
